Ensembl.Gene.ID	Rank
ENSDARG00000089986	2
ENSDARG00000028017	2
ENSDARG00000104687	2
ENSDARG00000030472	2
ENSDARG00000036438	2
ENSDARG00000014963	2
ENSDARG00000054418	2
ENSDARG00000079217	2
ENSDARG00000076614	2
ENSDARG00000055757	2
ENSDARG00000025693	2
ENSDARG00000042807	2
ENSDARG00000021573	2
ENSDARG00000017773	2
ENSDARG00000045051	2
ENSDARG00000061490	2
ENSDARG00000078911	2
ENSDARG00000027078	2
ENSDARG00000057997	2
ENSDARG00000062916	2
ENSDARG00000032603	2
ENSDARG00000039960	2
ENSDARG00000004956	2
ENSDARG00000041402	2
ENSDARG00000007566	2
ENSDARG00000052371	2
ENSDARG00000079730	2
ENSDARG00000032296	2
ENSDARG00000006192	2
ENSDARG00000054823	2
ENSDARG00000029544	2
ENSDARG00000055283	2
ENSDARG00000045131	2
ENSDARG00000040764	2
ENSDARG00000015010	2
ENSDARG00000038770	2
ENSDARG00000027461	2
ENSDARG00000063145	2
ENSDARG00000101994	2
ENSDARG00000099590	2
ENSDARG00000104846	2
ENSDARG00000026892	2
ENSDARG00000029497	2
ENSDARG00000003382	2
ENSDARG00000074752	2
ENSDARG00000057652	2
ENSDARG00000094191	2
ENSDARG00000039117	2
ENSDARG00000017659	2
ENSDARG00000058292	2
ENSDARG00000014165	2
ENSDARG00000027140	2
ENSDARG00000036876	2
ENSDARG00000098075	2
ENSDARG00000021633	2
ENSDARG00000024846	2
ENSDARG00000068590	2
ENSDARG00000055739	2
ENSDARG00000075177	2
ENSDARG00000013004	2
ENSDARG00000086450	2
ENSDARG00000063030	2
ENSDARG00000007444	2
ENSDARG00000062948	2
ENSDARG00000091457	2
ENSDARG00000062235	2
ENSDARG00000060062	2
ENSDARG00000103563	2
ENSDARG00000031720	2
ENSDARG00000009953	2
ENSDARG00000073883	2
ENSDARG00000068156	2
ENSDARG00000007024	2
ENSDARG00000038826	2
ENSDARG00000044766	2
ENSDARG00000055610	2
ENSDARG00000101115	2
ENSDARG00000098992	2
ENSDARG00000069292	2
ENSDARG00000089159	2
ENSDARG00000088524	2
ENSDARG00000033413	2
ENSDARG00000058945	2
ENSDARG00000042513	2
ENSDARG00000042510	2
ENSDARG00000045522	2
ENSDARG00000040427	2
ENSDARG00000041538	2
ENSDARG00000040803	2
ENSDARG00000102310	2
ENSDARG00000101963	2
ENSDARG00000017422	2
ENSDARG00000043031	2
ENSDARG00000100375	2
ENSDARG00000071396	2
ENSDARG00000069171	2
ENSDARG00000020693	2
ENSDARG00000101060	2
ENSDARG00000058815	2
ENSDARG00000058733	2
ENSDARG00000068567	2
ENSDARG00000037062	2
ENSDARG00000038867	2
ENSDARG00000079751	2
ENSDARG00000077188	2
ENSDARG00000062164	2
ENSDARG00000006420	2
ENSDARG00000068886	2
ENSDARG00000063155	2
ENSDARG00000003142	2
ENSDARG00000010132	2
ENSDARG00000069440	2
ENSDARG00000034785	2
ENSDARG00000043898	2
ENSDARG00000078188	2
ENSDARG00000015978	2
ENSDARG00000011208	2
ENSDARG00000041708	2
ENSDARG00000030297	2
ENSDARG00000036063	2
ENSDARG00000056175	2
ENSDARG00000046019	2
ENSDARG00000040046	2
ENSDARG00000056995	2
ENSDARG00000100821	2
ENSDARG00000040214	2
ENSDARG00000077116	2
ENSDARG00000059917	2
ENSDARG00000052624	2
ENSDARG00000069485	2
ENSDARG00000045351	2
ENSDARG00000089799	2
ENSDARG00000007996	2
ENSDARG00000069737	2
ENSDARG00000104233	2
ENSDARG00000021582	2
ENSDARG00000089952	2
ENSDARG00000071468	2
ENSDARG00000018121	2
ENSDARG00000101164	2
ENSDARG00000001929	2
ENSDARG00000041974	2
ENSDARG00000044298	2
ENSDARG00000034826	2
ENSDARG00000052703	2
ENSDARG00000079516	2
ENSDARG00000073845	2
ENSDARG00000088560	2
ENSDARG00000035175	2
ENSDARG00000094010	2
ENSDARG00000101543	2
ENSDARG00000061372	2
ENSDARG00000087471	2
ENSDARG00000023104	2
ENSDARG00000017143	2
ENSDARG00000008380	2
ENSDARG00000033754	2
ENSDARG00000025081	2
ENSDARG00000089362	2
ENSDARG00000088641	2
ENSDARG00000075067	2
ENSDARG00000104437	2
ENSDARG00000098164	2
ENSDARG00000018854	2
ENSDARG00000029615	2
ENSDARG00000077639	2
ENSDARG00000061899	2
ENSDARG00000098687	2
ENSDARG00000036772	2
ENSDARG00000033852	2
ENSDARG00000052512	2
ENSDARG00000017272	2
ENSDARG00000088835	2
ENSDARG00000089878	2
ENSDARG00000021973	2
ENSDARG00000089802	2
ENSDARG00000006062	2
ENSDARG00000024831	2
ENSDARG00000014571	2
ENSDARG00000070787	2
ENSDARG00000008107	2
ENSDARG00000104901	2
ENSDARG00000100084	2
ENSDARG00000061752	2
ENSDARG00000020979	2
ENSDARG00000062178	2
ENSDARG00000061091	2
ENSDARG00000034773	2
ENSDARG00000061282	2
ENSDARG00000101210	2
ENSDARG00000062949	2
ENSDARG00000039399	2
ENSDARG00000006797	2
ENSDARG00000059646	2
ENSDARG00000101251	2
ENSDARG00000009266	2
ENSDARG00000037501	2
ENSDARG00000040678	2
ENSDARG00000026762	2
ENSDARG00000004336	2
ENSDARG00000074708	2
ENSDARG00000104111	2
ENSDARG00000008852	2
ENSDARG00000067913	2
ENSDARG00000092799	2
ENSDARG00000100769	2
ENSDARG00000105435	2
ENSDARG00000007824	2
ENSDARG00000077428	2
ENSDARG00000002933	2
ENSDARG00000006350	2
ENSDARG00000062549	2
ENSDARG00000013732	2
ENSDARG00000020041	2
ENSDARG00000099365	2
ENSDARG00000098432	2
ENSDARG00000001969	2
ENSDARG00000077037	2
ENSDARG00000020594	2
ENSDARG00000076241	2
ENSDARG00000056012	2
ENSDARG00000014790	2
ENSDARG00000077804	2
ENSDARG00000091212	2
ENSDARG00000041332	2
ENSDARG00000037652	2
ENSDARG00000061363	2
ENSDARG00000061145	2
ENSDARG00000034777	2
ENSDARG00000000760	2
ENSDARG00000038687	2
ENSDARG00000086173	2
ENSDARG00000020015	2
ENSDARG00000001220	2
ENSDARG00000011555	2
ENSDARG00000063341	2
ENSDARG00000008637	2
ENSDARG00000096081	2
ENSDARG00000007480	2
ENSDARG00000027182	2
ENSDARG00000018742	2
ENSDARG00000013472	2
ENSDARG00000101805	2
ENSDARG00000015153	2
ENSDARG00000094752	2
ENSDARG00000040387	2
ENSDARG00000089090	2
ENSDARG00000087446	2
ENSDARG00000086091	2
ENSDARG00000018460	2
ENSDARG00000016085	2
ENSDARG00000052978	2
ENSDARG00000033134	2
ENSDARG00000039943	2
ENSDARG00000010437	2
ENSDARG00000011797	2
ENSDARG00000052942	2
ENSDARG00000104037	2
ENSDARG00000093289	2
ENSDARG00000093734	2
ENSDARG00000102420	2
ENSDARG00000075159	2
ENSDARG00000040306	2
ENSDARG00000016771	2
ENSDARG00000013240	2
ENSDARG00000038847	2
ENSDARG00000087753	2
ENSDARG00000077859	2
ENSDARG00000052520	2
ENSDARG00000036897	2
ENSDARG00000029621	2
ENSDARG00000074663	2
ENSDARG00000101257	2
ENSDARG00000057053	2
ENSDARG00000071594	2
ENSDARG00000020655	2
ENSDARG00000053301	2
ENSDARG00000051934	2
ENSDARG00000061006	2
ENSDARG00000040192	2
ENSDARG00000070455	2
ENSDARG00000008238	2
ENSDARG00000101512	2
ENSDARG00000019487	2
ENSDARG00000045025	2
ENSDARG00000086490	2
ENSDARG00000055350	2
ENSDARG00000031796	2
ENSDARG00000102934	2
ENSDARG00000035655	2
ENSDARG00000025576	2
ENSDARG00000058828	2
ENSDARG00000098784	2
ENSDARG00000068883	2
ENSDARG00000062442	2
ENSDARG00000070479	2
ENSDARG00000015199	2
ENSDARG00000009958	2
ENSDARG00000099429	2
ENSDARG00000062016	2
ENSDARG00000075805	2
ENSDARG00000075732	2
ENSDARG00000068192	2
ENSDARG00000063126	2
ENSDARG00000062749	2
ENSDARG00000088984	2
ENSDARG00000095968	2
ENSDARG00000104358	2
ENSDARG00000010280	2
ENSDARG00000020345	2
ENSDARG00000102123	2
ENSDARG00000057708	2
ENSDARG00000079997	2
ENSDARG00000040635	2
ENSDARG00000010442	2
ENSDARG00000057867	2
ENSDARG00000078954	2
ENSDARG00000104895	2
ENSDARG00000039888	2
ENSDARG00000014101	2
ENSDARG00000009472	2
ENSDARG00000037392	2
ENSDARG00000086740	2
ENSDARG00000101379	2
ENSDARG00000105367	2
ENSDARG00000013837	2
ENSDARG00000094120	2
ENSDARG00000078093	2
ENSDARG00000076398	2
ENSDARG00000021097	2
ENSDARG00000011723	2
ENSDARG00000027595	2
ENSDARG00000058354	2
ENSDARG00000062042	2
ENSDARG00000045827	2
ENSDARG00000099560	2
ENSDARG00000095410	2
ENSDARG00000100858	2
ENSDARG00000058528	2
ENSDARG00000099274	2
ENSDARG00000027919	2
ENSDARG00000070046	2
ENSDARG00000012672	2
ENSDARG00000062421	2
ENSDARG00000025046	2
ENSDARG00000024828	2
ENSDARG00000063646	2
ENSDARG00000006639	2
ENSDARG00000032849	2
ENSDARG00000010420	2
ENSDARG00000010052	2
ENSDARG00000013087	2
ENSDARG00000103937	2
ENSDARG00000011170	2
ENSDARG00000086737	2
ENSDARG00000088863	2
ENSDARG00000097979	2
ENSDARG00000029724	2
ENSDARG00000102589	2
ENSDARG00000013522	2
ENSDARG00000020956	2
ENSDARG00000043685	2
ENSDARG00000004692	2
ENSDARG00000090976	2
ENSDARG00000026895	2
ENSDARG00000091169	2
ENSDARG00000037843	2
ENSDARG00000090741	2
ENSDARG00000055856	2
ENSDARG00000010145	2
ENSDARG00000077950	2
ENSDARG00000100559	2
ENSDARG00000079308	2
ENSDARG00000036291	2
ENSDARG00000054833	2
ENSDARG00000036299	2
ENSDARG00000004632	2
ENSDARG00000038996	2
ENSDARG00000062562	2
ENSDARG00000032553	2
ENSDARG00000105156	2
ENSDARG00000016231	2
ENSDARG00000011553	2
ENSDARG00000013478	2
ENSDARG00000002523	2
ENSDARG00000058345	2
ENSDARG00000098968	2
ENSDARG00000101876	2
ENSDARG00000069085	2
ENSDARG00000001244	2
ENSDARG00000079000	2
ENSDARG00000060554	2
ENSDARG00000077180	2
ENSDARG00000093531	2
ENSDARG00000038106	2
ENSDARG00000100919	2
ENSDARG00000104457	2
ENSDARG00000022939	2
ENSDARG00000003308	2
ENSDARG00000027851	2
ENSDARG00000102200	2
ENSDARG00000070995	2
ENSDARG00000063352	2
ENSDARG00000075201	2
ENSDARG00000075325	2
ENSDARG00000061187	2
ENSDARG00000005612	2
ENSDARG00000100633	2
ENSDARG00000046024	2
ENSDARG00000046006	2
ENSDARG00000077085	2
ENSDARG00000099805	2
ENSDARG00000092662	2
ENSDARG00000036304	2
ENSDARG00000093963	2
ENSDARG00000014907	2
ENSDARG00000022165	2
ENSDARG00000032618	2
ENSDARG00000020136	2
ENSDARG00000077790	2
ENSDARG00000056628	2
ENSDARG00000071205	2
ENSDARG00000086183	2
ENSDARG00000043644	2
ENSDARG00000032831	2
ENSDARG00000092061	2
ENSDARG00000060798	2
ENSDARG00000007496	2
ENSDARG00000025554	2
ENSDARG00000052895	2
ENSDARG00000076713	2
ENSDARG00000094878	2
ENSDARG00000005943	2
ENSDARG00000033516	2
ENSDARG00000005163	2
ENSDARG00000069318	2
ENSDARG00000095545	2
ENSDARG00000004037	2
ENSDARG00000010925	2
ENSDARG00000092625	2
ENSDARG00000068667	2
ENSDARG00000094741	2
ENSDARG00000095314	2
ENSDARG00000076776	2
ENSDARG00000021812	2
ENSDARG00000040614	2
ENSDARG00000014320	2
ENSDARG00000095224	2
ENSDARG00000091900	2
ENSDARG00000059743	2
ENSDARG00000040396	2
ENSDARG00000100611	2
ENSDARG00000052907	2
ENSDARG00000061062	2
ENSDARG00000073899	2
ENSDARG00000054031	2
ENSDARG00000040884	2
ENSDARG00000032039	2
ENSDARG00000067981	2
ENSDARG00000015623	2
ENSDARG00000075057	2
ENSDARG00000037067	2
ENSDARG00000045880	2
ENSDARG00000036152	2
ENSDARG00000078803	2
ENSDARG00000089435	2
ENSDARG00000001259	2
ENSDARG00000073860	2
ENSDARG00000104106	2
ENSDARG00000042854	2
ENSDARG00000103298	2
ENSDARG00000061103	2
ENSDARG00000030239	2
ENSDARG00000103414	2
ENSDARG00000042608	2
ENSDARG00000096367	2
ENSDARG00000020609	2
ENSDARG00000058117	2
ENSDARG00000055252	2
ENSDARG00000002685	2
ENSDARG00000101289	2
ENSDARG00000059690	2
ENSDARG00000079873	2
ENSDARG00000054447	2
ENSDARG00000099078	2
ENSDARG00000077828	2
ENSDARG00000001767	2
ENSDARG00000079131	2
ENSDARG00000062650	2
ENSDARG00000009681	2
ENSDARG00000032650	2
ENSDARG00000102511	2
ENSDARG00000073757	2
ENSDARG00000103457	2
ENSDARG00000068782	2
ENSDARG00000045687	2
ENSDARG00000044044	2
ENSDARG00000038870	2
ENSDARG00000094003	2
ENSDARG00000099439	2
ENSDARG00000039008	2
ENSDARG00000031809	2
ENSDARG00000102995	2
ENSDARG00000058818	2
ENSDARG00000102874	2
ENSDARG00000061819	2
ENSDARG00000078006	2
ENSDARG00000069920	2
ENSDARG00000074266	2
ENSDARG00000100870	2
ENSDARG00000071506	2
ENSDARG00000042922	2
ENSDARG00000104178	2
ENSDARG00000098031	2
ENSDARG00000076920	2
ENSDARG00000096828	2
ENSDARG00000098324	2
ENSDARG00000097620	2
ENSDARG00000075417	2
ENSDARG00000089635	2
ENSDARG00000041372	2
ENSDARG00000099701	2
ENSDARG00000062964	2
ENSDARG00000088768	2
ENSDARG00000026473	2
ENSDARG00000054879	2
ENSDARG00000053452	2
ENSDARG00000004695	2
ENSDARG00000051854	2
ENSDARG00000042509	2
ENSDARG00000069808	2
ENSDARG00000059911	2
ENSDARG00000013721	2
ENSDARG00000020371	2
ENSDARG00000010519	2
ENSDARG00000056885	2
ENSDARG00000012499	2
ENSDARG00000022509	2
ENSDARG00000032970	2
ENSDARG00000012388	2
ENSDARG00000039513	2
ENSDARG00000000837	2
ENSDARG00000069302	2
ENSDARG00000058728	2
ENSDARG00000059773	2
ENSDARG00000031658	2
ENSDARG00000101812	2
ENSDARG00000059333	2
ENSDARG00000092172	2
ENSDARG00000063054	2
ENSDARG00000079957	2
ENSDARG00000102365	2
ENSDARG00000077400	2
ENSDARG00000098280	2
ENSDARG00000012378	2
ENSDARG00000060101	2
ENSDARG00000041072	2
ENSDARG00000071413	2
ENSDARG00000006253	2
ENSDARG00000001447	2
ENSDARG00000042777	2
ENSDARG00000003203	2
ENSDARG00000075783	2
ENSDARG00000013009	2
ENSDARG00000061719	2
ENSDARG00000079080	2
ENSDARG00000101147	2
ENSDARG00000061527	2
ENSDARG00000008593	2
ENSDARG00000054680	2
ENSDARG00000104285	2
ENSDARG00000058551	2
ENSDARG00000058548	2
ENSDARG00000069922	2
ENSDARG00000070131	2
ENSDARG00000101536	2
ENSDARG00000075230	2
ENSDARG00000062646	2
ENSDARG00000076928	2
ENSDARG00000002271	2
ENSDARG00000004305	2
ENSDARG00000027397	2
ENSDARG00000026829	2
ENSDARG00000093978	2
ENSDARG00000043035	2
ENSDARG00000037810	2
ENSDARG00000007171	2
ENSDARG00000086114	2
ENSDARG00000036076	2
ENSDARG00000017367	2
ENSDARG00000036541	2
ENSDARG00000075395	2
ENSDARG00000046127	2
ENSDARG00000052300	2
ENSDARG00000009214	2
ENSDARG00000104531	2
ENSDARG00000076111	2
ENSDARG00000035918	2
ENSDARG00000073893	2
ENSDARG00000077918	2
ENSDARG00000009724	2
ENSDARG00000087260	2
ENSDARG00000028943	2
ENSDARG00000059604	2
ENSDARG00000069099	2
ENSDARG00000090697	2
ENSDARG00000002549	2
ENSDARG00000027930	2
ENSDARG00000021257	2
ENSDARG00000042188	2
ENSDARG00000069494	2
ENSDARG00000074757	2
ENSDARG00000012504	2
ENSDARG00000014171	2
ENSDARG00000016968	2
ENSDARG00000053152	2
ENSDARG00000077307	2
ENSDARG00000098860	2
ENSDARG00000074564	2
ENSDARG00000015997	2
ENSDARG00000093081	2
ENSDARG00000037018	2
ENSDARG00000105120	2
ENSDARG00000024026	2
ENSDARG00000035631	2
ENSDARG00000042133	2
ENSDARG00000045567	2
ENSDARG00000076030	2
ENSDARG00000062174	2
ENSDARG00000099045	2
ENSDARG00000002167	2
ENSDARG00000055565	2
ENSDARG00000009738	2
ENSDARG00000001881	2
ENSDARG00000060741	2
ENSDARG00000044942	2
ENSDARG00000078060	2
ENSDARG00000100912	2
ENSDARG00000055659	2
ENSDARG00000075970	2
ENSDARG00000042515	2
ENSDARG00000058903	2
ENSDARG00000039218	2
ENSDARG00000005095	2
ENSDARG00000068981	2
ENSDARG00000020730	2
ENSDARG00000007561	2
ENSDARG00000079850	2
ENSDARG00000053950	2
ENSDARG00000042833	2
ENSDARG00000045269	2
ENSDARG00000039827	2
ENSDARG00000022438	2
ENSDARG00000054588	2
ENSDARG00000013979	2
ENSDARG00000067592	2
ENSDARG00000090544	2
ENSDARG00000101140	2
ENSDARG00000056932	2
ENSDARG00000071425	2
ENSDARG00000079824	2
ENSDARG00000103663	2
ENSDARG00000033280	2
ENSDARG00000098733	2
ENSDARG00000008490	2
ENSDARG00000020447	2
ENSDARG00000011764	2
ENSDARG00000039350	2
ENSDARG00000063149	2
ENSDARG00000045753	2
ENSDARG00000041217	2
ENSDARG00000052033	2
ENSDARG00000043527	2
ENSDARG00000102608	2
ENSDARG00000037353	2
ENSDARG00000045873	2
ENSDARG00000052690	2
ENSDARG00000070000	2
ENSDARG00000079881	2
ENSDARG00000020761	2
ENSDARG00000075824	2
ENSDARG00000075743	2
ENSDARG00000053159	2
ENSDARG00000095136	2
ENSDARG00000036028	2
ENSDARG00000036107	2
ENSDARG00000102977	2
ENSDARG00000012192	2
ENSDARG00000045481	2
ENSDARG00000023815	2
ENSDARG00000052604	2
ENSDARG00000008454	2
ENSDARG00000056691	2
ENSDARG00000015394	2
ENSDARG00000059177	2
ENSDARG00000045932	2
ENSDARG00000101844	2
ENSDARG00000013856	2
ENSDARG00000030357	2
ENSDARG00000009443	2
ENSDARG00000069432	2
ENSDARG00000091614	2
ENSDARG00000093078	2
ENSDARG00000100828	2
ENSDARG00000077468	2
ENSDARG00000079075	2
ENSDARG00000091266	2
ENSDARG00000058638	2
ENSDARG00000102460	2
ENSDARG00000012458	2
ENSDARG00000055383	2
ENSDARG00000074036	2
ENSDARG00000045878	2
ENSDARG00000103770	2
ENSDARG00000102755	2
ENSDARG00000042840	2
ENSDARG00000102505	2
ENSDARG00000005397	2
ENSDARG00000041576	2
ENSDARG00000076174	2
ENSDARG00000063711	2
ENSDARG00000033138	2
ENSDARG00000076781	2
ENSDARG00000027159	2
ENSDARG00000061800	2
ENSDARG00000078455	2
ENSDARG00000078331	2
ENSDARG00000079163	2
ENSDARG00000069815	2
ENSDARG00000101707	2
ENSDARG00000068124	2
ENSDARG00000087793	2
ENSDARG00000021150	2
ENSDARG00000079129	2
ENSDARG00000026655	2
ENSDARG00000027822	2
ENSDARG00000043467	2
ENSDARG00000086056	2
ENSDARG00000006292	2
ENSDARG00000062855	2
ENSDARG00000092290	2
ENSDARG00000099207	2
ENSDARG00000076870	2
ENSDARG00000051986	2
ENSDARG00000057055	2
ENSDARG00000000142	2
ENSDARG00000090629	2
ENSDARG00000078369	2
ENSDARG00000038445	2
ENSDARG00000003084	2
ENSDARG00000044956	2
ENSDARG00000035868	2
ENSDARG00000090720	2
ENSDARG00000044280	2
ENSDARG00000100583	2
ENSDARG00000021846	2
ENSDARG00000071211	2
ENSDARG00000020475	2
ENSDARG00000075143	2
ENSDARG00000104130	2
ENSDARG00000037647	2
ENSDARG00000060282	2
ENSDARG00000061515	2
ENSDARG00000086186	2
ENSDARG00000007553	2
ENSDARG00000017274	2
ENSDARG00000032087	2
ENSDARG00000103259	2
ENSDARG00000042848	2
ENSDARG00000039757	2
ENSDARG00000041304	2
ENSDARG00000102471	2
ENSDARG00000074508	2
ENSDARG00000058701	2
ENSDARG00000060345	2
ENSDARG00000041802	2
ENSDARG00000057854	2
ENSDARG00000031598	2
ENSDARG00000038635	2
ENSDARG00000100007	2
ENSDARG00000044874	2
ENSDARG00000078145	2
ENSDARG00000104086	2
ENSDARG00000101578	2
ENSDARG00000103868	2
ENSDARG00000038812	2
ENSDARG00000079233	2
ENSDARG00000054950	2
ENSDARG00000103507	2
ENSDARG00000092285	2
ENSDARG00000028475	2
ENSDARG00000045900	2
ENSDARG00000033450	2
ENSDARG00000051892	2
ENSDARG00000088842	2
ENSDARG00000004527	2
ENSDARG00000043241	2
ENSDARG00000012610	2
ENSDARG00000098475	2
ENSDARG00000038378	2
ENSDARG00000056511	2
ENSDARG00000039215	2
ENSDARG00000011545	2
ENSDARG00000002264	2
ENSDARG00000057075	2
ENSDARG00000040265	2
ENSDARG00000060785	2
ENSDARG00000055698	2
ENSDARG00000019501	2
ENSDARG00000011819	2
ENSDARG00000020948	2
ENSDARG00000027710	2
ENSDARG00000008703	2
ENSDARG00000101952	2
ENSDARG00000056314	2
ENSDARG00000008835	2
ENSDARG00000024651	2
ENSDARG00000016368	2
ENSDARG00000093199	2
ENSDARG00000100979	2
ENSDARG00000018162	2
ENSDARG00000067656	2
ENSDARG00000001210	2
ENSDARG00000090664	2
ENSDARG00000044556	2
ENSDARG00000078185	2
ENSDARG00000098644	2
ENSDARG00000012389	2
