Ensembl.Gene.ID	Rank
ENSMUSG00000037924	8
ENSMUSG00000076469	8
ENSMUSG00000074419	8
ENSMUSG00000071342	8
ENSMUSG00000093866	8
ENSMUSG00000068437	8
ENSMUSG00000036858	8
ENSMUSG00000108061	8
ENSMUSG00000094030	8
ENSMUSG00000099518	8
ENSMUSG00000057439	8
ENSMUSG00000049573	8
ENSMUSG00000030724	8
ENSMUSG00000074715	8
ENSMUSG00000076474	8
ENSMUSG00000095320	8
ENSMUSG00000049010	8
ENSMUSG00000073878	8
ENSMUSG00000034689	8
ENSMUSG00000073811	8
ENSMUSG00000100631	8
ENSMUSG00000050251	8
ENSMUSG00000012042	8
ENSMUSG00000075149	8
ENSMUSG00000053030	8
ENSMUSG00000096826	8
ENSMUSG00000031712	8
ENSMUSG00000041984	8
ENSMUSG00000064141	8
ENSMUSG00000029304	8
ENSMUSG00000071477	8
ENSMUSG00000050853	8
ENSMUSG00000061540	8
ENSMUSG00000063844	8
ENSMUSG00000038000	8
ENSMUSG00000057149	8
ENSMUSG00000050431	8
ENSMUSG00000031847	8
ENSMUSG00000026983	8
ENSMUSG00000061923	8
ENSMUSG00000026981	8
ENSMUSG00000026985	8
ENSMUSG00000028076	8
ENSMUSG00000096011	8
ENSMUSG00000093938	8
ENSMUSG00000046229	8
ENSMUSG00000022587	8
ENSMUSG00000076467	8
ENSMUSG00000043226	8
ENSMUSG00000015316	8
ENSMUSG00000062170	8
ENSMUSG00000079298	8
ENSMUSG00000032062	8
ENSMUSG00000058251	8
ENSMUSG00000059106	8
ENSMUSG00000075208	8
ENSMUSG00000042993	8
ENSMUSG00000091972	8
ENSMUSG00000075164	8
ENSMUSG00000095675	8
ENSMUSG00000073947	8
ENSMUSG00000059867	8
ENSMUSG00000060397	8
ENSMUSG00000050089	8
ENSMUSG00000026984	8
ENSMUSG00000062519	8
ENSMUSG00000046845	8
ENSMUSG00000075266	8
ENSMUSG00000086022	8
ENSMUSG00000062793	8
ENSMUSG00000025821	8
ENSMUSG00000030484	8
ENSMUSG00000052763	8
ENSMUSG00000045655	8
ENSMUSG00000064110	8
ENSMUSG00000094347	8
ENSMUSG00000047686	8
ENSMUSG00000030361	8
ENSMUSG00000108114	8
ENSMUSG00000095401	8
ENSMUSG00000107662	8
ENSMUSG00000027073	8
ENSMUSG00000045225	8
ENSMUSG00000047544	8
ENSMUSG00000078354	8
ENSMUSG00000095101	8
ENSMUSG00000100838	8
ENSMUSG00000053820	8
ENSMUSG00000089942	8
ENSMUSG00000094472	8
ENSMUSG00000094878	8
ENSMUSG00000030393	8
ENSMUSG00000075160	8
ENSMUSG00000073598	8
ENSMUSG00000047515	8
ENSMUSG00000028716	8
ENSMUSG00000018844	8
ENSMUSG00000096169	8
ENSMUSG00000046678	8
ENSMUSG00000039556	8
ENSMUSG00000096703	8
ENSMUSG00000076475	8
ENSMUSG00000027811	8
ENSMUSG00000058071	8
ENSMUSG00000028441	8
ENSMUSG00000004988	8
ENSMUSG00000059043	8
ENSMUSG00000057092	8
ENSMUSG00000059077	8
ENSMUSG00000068816	8
ENSMUSG00000049018	8
ENSMUSG00000000791	8
ENSMUSG00000057454	8
ENSMUSG00000044103	8
ENSMUSG00000029829	8
ENSMUSG00000091129	8
ENSMUSG00000052818	8
ENSMUSG00000095896	8
ENSMUSG00000053338	8
ENSMUSG00000094618	8
ENSMUSG00000062593	8
ENSMUSG00000030344	8
ENSMUSG00000023206	8
ENSMUSG00000061961	8
ENSMUSG00000094648	8
ENSMUSG00000050241	8
ENSMUSG00000076470	8
ENSMUSG00000101874	8
ENSMUSG00000095286	8
ENSMUSG00000041358	8
ENSMUSG00000047626	8
ENSMUSG00000101976	8
ENSMUSG00000073176	8
ENSMUSG00000074945	8
ENSMUSG00000019923	8
ENSMUSG00000071679	8
ENSMUSG00000041991	8
ENSMUSG00000059379	8
ENSMUSG00000096873	8
ENSMUSG00000033850	8
ENSMUSG00000044165	8
ENSMUSG00000054666	8
ENSMUSG00000049217	8
ENSMUSG00000037161	8
ENSMUSG00000066383	8
ENSMUSG00000062757	8
ENSMUSG00000075151	8
ENSMUSG00000061520	8
ENSMUSG00000058513	8
ENSMUSG00000109322	8
ENSMUSG00000047039	8
ENSMUSG00000050030	8
ENSMUSG00000034923	8
ENSMUSG00000029675	8
ENSMUSG00000031927	8
ENSMUSG00000095138	8
ENSMUSG00000047149	8
ENSMUSG00000058818	8
ENSMUSG00000066382	8
ENSMUSG00000078612	8
ENSMUSG00000021840	8
ENSMUSG00000089672	8
ENSMUSG00000096271	8
ENSMUSG00000100549	8
ENSMUSG00000044025	8
ENSMUSG00000073969	8
ENSMUSG00000089929	8
ENSMUSG00000032712	8
ENSMUSG00000100642	8
ENSMUSG00000042801	8
ENSMUSG00000034538	8
ENSMUSG00000057424	8
ENSMUSG00000021414	8
ENSMUSG00000059473	8
ENSMUSG00000043924	8
ENSMUSG00000057735	8
ENSMUSG00000047868	8
ENSMUSG00000078486	8
ENSMUSG00000099420	8
ENSMUSG00000017767	8
ENSMUSG00000093828	8
ENSMUSG00000074947	8
ENSMUSG00000028362	8
ENSMUSG00000050198	8
ENSMUSG00000066672	8
ENSMUSG00000027611	8
ENSMUSG00000041009	8
ENSMUSG00000045350	8
ENSMUSG00000095187	8
ENSMUSG00000044991	8
ENSMUSG00000096591	8
ENSMUSG00000057447	8
ENSMUSG00000075063	8
ENSMUSG00000057691	8
ENSMUSG00000064308	8
ENSMUSG00000075153	8
ENSMUSG00000025500	8
ENSMUSG00000045466	8
ENSMUSG00000074417	8
ENSMUSG00000055926	8
ENSMUSG00000049133	8
ENSMUSG00000006241	8
ENSMUSG00000020279	8
ENSMUSG00000054893	8
ENSMUSG00000099545	8
ENSMUSG00000094271	8
ENSMUSG00000056600	8
ENSMUSG00000096497	8
ENSMUSG00000062914	8
ENSMUSG00000090353	8
ENSMUSG00000031111	8
ENSMUSG00000096254	8
ENSMUSG00000040340	8
ENSMUSG00000075159	8
ENSMUSG00000020077	8
ENSMUSG00000078907	8
ENSMUSG00000096582	8
ENSMUSG00000040154	8
ENSMUSG00000041359	8
ENSMUSG00000020310	8
ENSMUSG00000048745	8
ENSMUSG00000094496	8
ENSMUSG00000026285	8
ENSMUSG00000059503	8
ENSMUSG00000068817	8
ENSMUSG00000066684	8
ENSMUSG00000068815	8
ENSMUSG00000044170	8
ENSMUSG00000108931	8
ENSMUSG00000094805	8
ENSMUSG00000107670	8
ENSMUSG00000017002	8
ENSMUSG00000028332	8
ENSMUSG00000074457	8
ENSMUSG00000073413	8
ENSMUSG00000075158	8
ENSMUSG00000068819	8
ENSMUSG00000040528	8
ENSMUSG00000055095	8
ENSMUSG00000029915	8
ENSMUSG00000020434	8
ENSMUSG00000040838	8
ENSMUSG00000079293	8
ENSMUSG00000052013	8
ENSMUSG00000094858	8
ENSMUSG00000043429	8
ENSMUSG00000063173	8
ENSMUSG00000075141	8
ENSMUSG00000074946	8
ENSMUSG00000075163	8
ENSMUSG00000053287	8
ENSMUSG00000094140	8
ENSMUSG00000057137	8
ENSMUSG00000075067	8
ENSMUSG00000068818	8
ENSMUSG00000045584	8
ENSMUSG00000095156	8
ENSMUSG00000059213	8
ENSMUSG00000102037	8
ENSMUSG00000056696	8
ENSMUSG00000067186	8
ENSMUSG00000059128	8
ENSMUSG00000022543	8
ENSMUSG00000075167	8
ENSMUSG00000055827	8
ENSMUSG00000043312	8
ENSMUSG00000075175	8
ENSMUSG00000096528	8
ENSMUSG00000109487	8
ENSMUSG00000093884	8
ENSMUSG00000075113	8
ENSMUSG00000069421	8
ENSMUSG00000013653	8
ENSMUSG00000021514	8
ENSMUSG00000022657	8
ENSMUSG00000090273	8
ENSMUSG00000027908	8
ENSMUSG00000061367	8
ENSMUSG00000078420	8
ENSMUSG00000078963	8
ENSMUSG00000096554	8
ENSMUSG00000030427	8
ENSMUSG00000017211	8
ENSMUSG00000046300	8
ENSMUSG00000030165	8
ENSMUSG00000050865	8
ENSMUSG00000049605	8
ENSMUSG00000022971	8
ENSMUSG00000096229	8
ENSMUSG00000061877	8
ENSMUSG00000059134	8
ENSMUSG00000078998	8
ENSMUSG00000037689	8
ENSMUSG00000107417	8
ENSMUSG00000025400	8
ENSMUSG00000024673	8
ENSMUSG00000109449	8
ENSMUSG00000046351	8
ENSMUSG00000066500	8
ENSMUSG00000063827	8
ENSMUSG00000060523	8
ENSMUSG00000022847	8
ENSMUSG00000046016	8
ENSMUSG00000038583	8
ENSMUSG00000060030	8
ENSMUSG00000079025	8
ENSMUSG00000044328	8
ENSMUSG00000047702	8
ENSMUSG00000049737	8
ENSMUSG00000050912	8
ENSMUSG00000076758	8
ENSMUSG00000049372	8
ENSMUSG00000096806	8
ENSMUSG00000004500	8
ENSMUSG00000054890	8
ENSMUSG00000028583	8
ENSMUSG00000054594	8
ENSMUSG00000096808	8
ENSMUSG00000078810	8
ENSMUSG00000108386	8
ENSMUSG00000038630	8
ENSMUSG00000044816	8
ENSMUSG00000049758	8
ENSMUSG00000075062	8
ENSMUSG00000046245	8
ENSMUSG00000030149	8
ENSMUSG00000090219	8
ENSMUSG00000070438	8
ENSMUSG00000100505	8
ENSMUSG00000070661	8
ENSMUSG00000025779	8
ENSMUSG00000075066	8
ENSMUSG00000093825	8
ENSMUSG00000043855	8
ENSMUSG00000055561	8
ENSMUSG00000022575	8
ENSMUSG00000066682	8
ENSMUSG00000050776	8
ENSMUSG00000046396	8
ENSMUSG00000096854	8
ENSMUSG00000060404	8
ENSMUSG00000059900	8
ENSMUSG00000046248	8
ENSMUSG00000049843	8
ENSMUSG00000054000	8
ENSMUSG00000059729	8
ENSMUSG00000004612	8
ENSMUSG00000073964	8
ENSMUSG00000047696	8
ENSMUSG00000075061	8
ENSMUSG00000109528	8
ENSMUSG00000101252	8
ENSMUSG00000059023	8
ENSMUSG00000050788	8
ENSMUSG00000089989	8
ENSMUSG00000075121	8
ENSMUSG00000100234	8
ENSMUSG00000107645	8
ENSMUSG00000109219	8
ENSMUSG00000070873	8
ENSMUSG00000075211	8
ENSMUSG00000035085	8
ENSMUSG00000017204	8
ENSMUSG00000048080	8
ENSMUSG00000075209	8
ENSMUSG00000068647	8
ENSMUSG00000096477	8
ENSMUSG00000044039	8
ENSMUSG00000037266	8
ENSMUSG00000068758	8
ENSMUSG00000031200	8
ENSMUSG00000049280	8
ENSMUSG00000011632	8
ENSMUSG00000079007	8
ENSMUSG00000038147	8
ENSMUSG00000068940	8
ENSMUSG00000004707	8
ENSMUSG00000055748	8
ENSMUSG00000022824	8
ENSMUSG00000095809	8
ENSMUSG00000052736	8
ENSMUSG00000073975	8
ENSMUSG00000049456	8
ENSMUSG00000041775	8
ENSMUSG00000094443	8
ENSMUSG00000044560	8
ENSMUSG00000059326	8
ENSMUSG00000046643	8
ENSMUSG00000045559	8
ENSMUSG00000070904	8
ENSMUSG00000060827	8
ENSMUSG00000071522	8
ENSMUSG00000053063	8
ENSMUSG00000074952	8
ENSMUSG00000070822	8
ENSMUSG00000050844	8
ENSMUSG00000047286	8
ENSMUSG00000073804	8
ENSMUSG00000094856	8
ENSMUSG00000056912	8
ENSMUSG00000081665	8
ENSMUSG00000017733	8
ENSMUSG00000022877	8
ENSMUSG00000109520	8
ENSMUSG00000026548	8
ENSMUSG00000059488	8
ENSMUSG00000063583	8
ENSMUSG00000050954	8
ENSMUSG00000023052	8
ENSMUSG00000021057	8
ENSMUSG00000107573	8
ENSMUSG00000074965	8
ENSMUSG00000085584	8
ENSMUSG00000037913	8
ENSMUSG00000026039	8
ENSMUSG00000058084	8
ENSMUSG00000036185	8
ENSMUSG00000096747	8
ENSMUSG00000064224	8
ENSMUSG00000093804	8
ENSMUSG00000033082	8
ENSMUSG00000048442	8
ENSMUSG00000075064	8
ENSMUSG00000059910	8
ENSMUSG00000067610	8
ENSMUSG00000026573	8
ENSMUSG00000031424	8
ENSMUSG00000030158	8
ENSMUSG00000038059	8
ENSMUSG00000062527	8
ENSMUSG00000060863	8
ENSMUSG00000027718	8
ENSMUSG00000099974	8
ENSMUSG00000096566	8
ENSMUSG00000053297	8
ENSMUSG00000108919	8
ENSMUSG00000070531	8
ENSMUSG00000089859	8
ENSMUSG00000061195	8
ENSMUSG00000043932	8
ENSMUSG00000022518	8
ENSMUSG00000058287	8
ENSMUSG00000095804	8
ENSMUSG00000101750	8
ENSMUSG00000076461	8
ENSMUSG00000000701	8
ENSMUSG00000071506	8
ENSMUSG00000015355	8
ENSMUSG00000108908	8
ENSMUSG00000068810	8
ENSMUSG00000028460	8
ENSMUSG00000089892	8
ENSMUSG00000109403	8
ENSMUSG00000071083	8
ENSMUSG00000109547	8
ENSMUSG00000057924	8
ENSMUSG00000070533	8
ENSMUSG00000045930	8
ENSMUSG00000066268	8
ENSMUSG00000078355	8
ENSMUSG00000101163	8
ENSMUSG00000046080	8
ENSMUSG00000045364	8
ENSMUSG00000075065	8
ENSMUSG00000030167	8
ENSMUSG00000030159	8
ENSMUSG00000004709	8
ENSMUSG00000078894	8
ENSMUSG00000028963	8
ENSMUSG00000096718	8
ENSMUSG00000079038	8
ENSMUSG00000033955	8
ENSMUSG00000030162	8
ENSMUSG00000051156	8
ENSMUSG00000100079	8
ENSMUSG00000050781	8
ENSMUSG00000056293	8
ENSMUSG00000063376	8
ENSMUSG00000038179	8
ENSMUSG00000060556	8
ENSMUSG00000096682	8
ENSMUSG00000074595	8
ENSMUSG00000094622	8
ENSMUSG00000100846	8
ENSMUSG00000067879	8
ENSMUSG00000043310	8
ENSMUSG00000096584	8
ENSMUSG00000029307	8
ENSMUSG00000044293	8
ENSMUSG00000095002	8
ENSMUSG00000062524	8
ENSMUSG00000022596	8
ENSMUSG00000014599	8
ENSMUSG00000005681	8
ENSMUSG00000033027	8
ENSMUSG00000095483	8
ENSMUSG00000048806	8
ENSMUSG00000048153	8
ENSMUSG00000037145	8
ENSMUSG00000073962	8
ENSMUSG00000043715	8
ENSMUSG00000096220	8
ENSMUSG00000058981	8
ENSMUSG00000049806	8
ENSMUSG00000058904	8
ENSMUSG00000066359	8
ENSMUSG00000095498	8
ENSMUSG00000048534	8
ENSMUSG00000073380	8
ENSMUSG00000022595	8
ENSMUSG00000108133	8
ENSMUSG00000036244	8
ENSMUSG00000062497	8
ENSMUSG00000040715	8
ENSMUSG00000104876	8
ENSMUSG00000045826	8
ENSMUSG00000003541	8
ENSMUSG00000078515	8
ENSMUSG00000061616	8
ENSMUSG00000039330	8
ENSMUSG00000090122	8
ENSMUSG00000023274	8
ENSMUSG00000094119	8
ENSMUSG00000015314	8
ENSMUSG00000066269	8
ENSMUSG00000059862	8
ENSMUSG00000006050	2
ENSMUSG00000029207	2
ENSMUSG00000037032	2
ENSMUSG00000028565	2
ENSMUSG00000020536	2
ENSMUSG00000022829	2
ENSMUSG00000020782	2
ENSMUSG00000019790	2
ENSMUSG00000024012	2
ENSMUSG00000027282	2
ENSMUSG00000042109	2
ENSMUSG00000008393	2
ENSMUSG00000057649	2
ENSMUSG00000026748	2
ENSMUSG00000030780	2
ENSMUSG00000047153	2
ENSMUSG00000052949	2
ENSMUSG00000022517	2
ENSMUSG00000052684	2
ENSMUSG00000071076	2
ENSMUSG00000052837	2
ENSMUSG00000024758	2
ENSMUSG00000021087	2
ENSMUSG00000030401	2
ENSMUSG00000020458	2
ENSMUSG00000026430	2
ENSMUSG00000024013	2
ENSMUSG00000022788	2
ENSMUSG00000049969	2
ENSMUSG00000023307	2
ENSMUSG00000034037	2
ENSMUSG00000027985	2
ENSMUSG00000055799	2
ENSMUSG00000000782	2
ENSMUSG00000024985	2
ENSMUSG00000023034	2
ENSMUSG00000027673	2
ENSMUSG00000039701	2
ENSMUSG00000005677	2
ENSMUSG00000001288	2
ENSMUSG00000047638	2
ENSMUSG00000000171	2
ENSMUSG00000024182	2
ENSMUSG00000000142	2
ENSMUSG00000031533	2
ENSMUSG00000073616	2
ENSMUSG00000026933	2
ENSMUSG00000044433	2
ENSMUSG00000046791	2
ENSMUSG00000022724	2
ENSMUSG00000043140	2
ENSMUSG00000030835	2
ENSMUSG00000047181	2
ENSMUSG00000038976	2
ENSMUSG00000074252	2
ENSMUSG00000034889	2
ENSMUSG00000027887	2
ENSMUSG00000056296	2
ENSMUSG00000031144	2
ENSMUSG00000034930	2
ENSMUSG00000037846	2
ENSMUSG00000018736	2
ENSMUSG00000022678	2
ENSMUSG00000052942	2
ENSMUSG00000046814	2
ENSMUSG00000021385	2
ENSMUSG00000020523	2
ENSMUSG00000029185	2
ENSMUSG00000025407	2
ENSMUSG00000091736	2
ENSMUSG00000034083	2
ENSMUSG00000025439	2
ENSMUSG00000042532	2
ENSMUSG00000015341	2
ENSMUSG00000024220	2
ENSMUSG00000061079	2
ENSMUSG00000041703	2
ENSMUSG00000037621	2
ENSMUSG00000034762	2
ENSMUSG00000056832	2
ENSMUSG00000056494	2
ENSMUSG00000036372	2
ENSMUSG00000022696	2
ENSMUSG00000034908	2
ENSMUSG00000048833	2
ENSMUSG00000022749	2
ENSMUSG00000020739	2
ENSMUSG00000030279	2
ENSMUSG00000030987	2
ENSMUSG00000039156	2
ENSMUSG00000020331	2
ENSMUSG00000034211	2
ENSMUSG00000075271	2
ENSMUSG00000075273	2
ENSMUSG00000026820	2
ENSMUSG00000051730	2
ENSMUSG00000031667	2
ENSMUSG00000030905	2
ENSMUSG00000026322	2
ENSMUSG00000007656	2
ENSMUSG00000038619	2
ENSMUSG00000045248	2
ENSMUSG00000026239	2
ENSMUSG00000034987	2
ENSMUSG00000032567	2
ENSMUSG00000095647	2
ENSMUSG00000037424	2
ENSMUSG00000032182	2
ENSMUSG00000035754	2
ENSMUSG00000045730	2
ENSMUSG00000039428	2
ENSMUSG00000100186	2
ENSMUSG00000063236	2
ENSMUSG00000029247	2
ENSMUSG00000028747	2
ENSMUSG00000070394	2
ENSMUSG00000034714	2
ENSMUSG00000022223	2
ENSMUSG00000018923	2
ENSMUSG00000049687	2
ENSMUSG00000038876	2
ENSMUSG00000001100	2
ENSMUSG00000089696	2
ENSMUSG00000057522	2
ENSMUSG00000095822	2
ENSMUSG00000068879	2
ENSMUSG00000058005	2
ENSMUSG00000095251	2
ENSMUSG00000103350	2
ENSMUSG00000096879	2
ENSMUSG00000094163	2
ENSMUSG00000094328	2
ENSMUSG00000094084	2
ENSMUSG00000060256	2
ENSMUSG00000103362	2
ENSMUSG00000074424	2
ENSMUSG00000090268	2
ENSMUSG00000026771	2
ENSMUSG00000059920	2
ENSMUSG00000016495	2
ENSMUSG00000044519	2
ENSMUSG00000037355	2
ENSMUSG00000079260	2
ENSMUSG00000002017	2
ENSMUSG00000020051	2
ENSMUSG00000006764	2
ENSMUSG00000000214	2
ENSMUSG00000040046	2
ENSMUSG00000023348	2
ENSMUSG00000079487	2
ENSMUSG00000033047	2
ENSMUSG00000043259	2
ENSMUSG00000037709	2
ENSMUSG00000042269	2
ENSMUSG00000028218	2
ENSMUSG00000069633	2
ENSMUSG00000026782	2
ENSMUSG00000058835	2
ENSMUSG00000022960	2
ENSMUSG00000024283	2
ENSMUSG00000049357	2
ENSMUSG00000035125	2
ENSMUSG00000022974	2
ENSMUSG00000063558	2
ENSMUSG00000040548	2
ENSMUSG00000034387	2
ENSMUSG00000015806	2
ENSMUSG00000049516	2
ENSMUSG00000036975	2
ENSMUSG00000005220	2
ENSMUSG00000039084	2
ENSMUSG00000047953	2
ENSMUSG00000037095	2
ENSMUSG00000052298	2
ENSMUSG00000027284	2
ENSMUSG00000056211	2
ENSMUSG00000025404	2
ENSMUSG00000019984	2
ENSMUSG00000028224	2
ENSMUSG00000025762	2
ENSMUSG00000037331	2
ENSMUSG00000061911	2
ENSMUSG00000015488	2
ENSMUSG00000042846	2
ENSMUSG00000029314	2
ENSMUSG00000031545	2
ENSMUSG00000015094	2
ENSMUSG00000028698	2
ENSMUSG00000031834	2
ENSMUSG00000041417	2
ENSMUSG00000003923	2
ENSMUSG00000040596	2
ENSMUSG00000058076	2
ENSMUSG00000033382	2
ENSMUSG00000033416	2
ENSMUSG00000047547	2
ENSMUSG00000020128	2
ENSMUSG00000040280	2
ENSMUSG00000029632	2
ENSMUSG00000079235	2
ENSMUSG00000001445	2
ENSMUSG00000031246	2
ENSMUSG00000040666	2
ENSMUSG00000020090	2
ENSMUSG00000031575	2
ENSMUSG00000108596	2
ENSMUSG00000070369	2
ENSMUSG00000059708	2
ENSMUSG00000027087	2
ENSMUSG00000015597	2
ENSMUSG00000032243	2
ENSMUSG00000034664	2
ENSMUSG00000015533	2
ENSMUSG00000025204	2
ENSMUSG00000091471	2
ENSMUSG00000021728	2
ENSMUSG00000038696	2
ENSMUSG00000030830	2
ENSMUSG00000001507	2
ENSMUSG00000090210	2
ENSMUSG00000071324	2
ENSMUSG00000030789	2
ENSMUSG00000002342	2
ENSMUSG00000035762	2
ENSMUSG00000029765	2
ENSMUSG00000035694	2
ENSMUSG00000039676	2
ENSMUSG00000028096	2
ENSMUSG00000028954	2
ENSMUSG00000045620	2
ENSMUSG00000021244	2
ENSMUSG00000031385	2
ENSMUSG00000062393	2
ENSMUSG00000029708	2
ENSMUSG00000030983	2
ENSMUSG00000030051	2
ENSMUSG00000024212	2
ENSMUSG00000000276	2
ENSMUSG00000049488	2
ENSMUSG00000020413	2
ENSMUSG00000076430	2
ENSMUSG00000033096	2
ENSMUSG00000028893	2
ENSMUSG00000018669	2
ENSMUSG00000048772	2
ENSMUSG00000036199	2
ENSMUSG00000045532	2
ENSMUSG00000036907	2
ENSMUSG00000015575	2
ENSMUSG00000039347	2
ENSMUSG00000027582	2
ENSMUSG00000038827	2
ENSMUSG00000024647	2
ENSMUSG00000031079	2
ENSMUSG00000032407	2
ENSMUSG00000028246	2
ENSMUSG00000030059	2
ENSMUSG00000030879	2
ENSMUSG00000056824	2
ENSMUSG00000037001	2
ENSMUSG00000060301	2
ENSMUSG00000015522	2
ENSMUSG00000001383	2
ENSMUSG00000015709	2
ENSMUSG00000024140	2
ENSMUSG00000018481	2
ENSMUSG00000035919	2
ENSMUSG00000011658	2
ENSMUSG00000026411	2
ENSMUSG00000031021	2
ENSMUSG00000021109	2
ENSMUSG00000029238	2
ENSMUSG00000021010	2
ENSMUSG00000055116	2
ENSMUSG00000025731	2
ENSMUSG00000033159	2
ENSMUSG00000001663	2
ENSMUSG00000028622	2
ENSMUSG00000029534	2
ENSMUSG00000045576	2
ENSMUSG00000062342	2
ENSMUSG00000034708	2
ENSMUSG00000026327	2
ENSMUSG00000058017	2
ENSMUSG00000035351	2
ENSMUSG00000026315	2
ENSMUSG00000067006	2
ENSMUSG00000020644	2
ENSMUSG00000042745	2
ENSMUSG00000007872	2
ENSMUSG00000021379	2
ENSMUSG00000051367	2
ENSMUSG00000040841	2
ENSMUSG00000038805	2
ENSMUSG00000022500	2
ENSMUSG00000004071	2
ENSMUSG00000107252	2
ENSMUSG00000021619	2
ENSMUSG00000021404	2
ENSMUSG00000020526	2
ENSMUSG00000025257	2
ENSMUSG00000022431	2
ENSMUSG00000039194	2
ENSMUSG00000017679	2
ENSMUSG00000022203	2
ENSMUSG00000021365	2
ENSMUSG00000026662	2
ENSMUSG00000049091	2
ENSMUSG00000008153	2
ENSMUSG00000027828	2
ENSMUSG00000051329	2
ENSMUSG00000028186	2
ENSMUSG00000035139	2
ENSMUSG00000026088	2
ENSMUSG00000034432	2
ENSMUSG00000079334	2
ENSMUSG00000027933	2
ENSMUSG00000034674	2
ENSMUSG00000038503	2
ENSMUSG00000029469	2
